4095, 4095, 653, 865, 0, 196, 0, 376
4095, 0, 665, 0, 0, 656, 0, 376
0, 0, 1501, 0, 0, 4, 13, 87
0, 0, 570, 420, 0, 4095, 0, 106
4095, 0, 2359, 414, 0, 4095, 120, 3367
0, 0, 0, 0, 0, 709, 0, 0
1061, 0, 161, 48, 416, 848, 0, 329
1061, 0, 502, 4095, 416, 848, 0, 329
139, 0, 502, 4095, 376, 81, 0, 377
139, 0, 328, 0, 376, 81, 0, 377
914, 0, 426, 4095, 416, 678, 0, 377
1075, 0, 335, 0, 416, 73, 0, 376
1075, 0, 335, 4095, 416, 155, 11, 153
624, 95, 372, 150, 420, 21, 0, 376
0, 0, 1921, 4095, 0, 303, 0, 52
1423, 0, 328, 4095, 0, 1606, 0, 376
256, 0, 375, 4095, 416, 310, 0, 376
144, 0, 1157, 0, 0, 2446, 69, 376
0, 0, 1160, 0, 0, 10, 69, 376
2559, 0, 619, 113, 0, 67, 417, 376
0, 39, 417, 0, 0, 67, 417, 376
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2355, 0, 0, 0, 0, 0
0, 0, 1908, 4095, 57, 0, 0, 0
4095, 0, 330, 4095, 417, 0, 0, 0
4095, 4095, 330, 4095, 417, 0, 0, 0
4095, 4095, 2356, 0, 416, 0, 0, 0
0, 87, 2356, 0, 417, 0, 0, 0
0, 87, 1773, 4095, 417, 0, 0, 0
4095, 0, 416, 2466, 416, 0, 0, 0
4095, 0, 415, 0, 417, 0, 0, 0
434, 0, 415, 0, 3063, 0, 0, 0
3343, 0, 328, 1034, 3052, 0, 0, 0
2753, 21, 1513, 2064, 416, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 3061, 0, 0, 0
0, 0, 1092, 0, 3061, 0, 0, 0
756, 0, 1092, 0, 3079, 0, 0, 0
756, 0, 1092, 4095, 3079, 0, 0, 0
1760, 0, 1223, 4095, 3086, 0, 0, 0
4095, 0, 368, 4095, 416, 0, 0, 0
4095, 4095, 368, 4095, 416, 0, 0, 0
4095, 4095, 1938, 4095, 416, 0, 0, 0
0, 0, 1938, 0, 3070, 0, 0, 0
0, 0, 1175, 4095, 417, 0, 0, 0
4095, 0, 1175, 4095, 416, 0, 0, 0
4095, 0, 1175, 3638, 416, 0, 0, 0
4095, 0, 963, 0, 416, 0, 0, 0
60, 0, 963, 0, 417, 0, 0, 0
0, 0, 1347, 0, 415, 0, 0, 0
0, 0, 0, 4095, 0, 0, 0, 0
3619, 0, 0, 4095, 59, 0, 0, 0
0, 0, 2360, 4095, 3073, 0, 0, 0
511, 0, 2360, 4095, 3060, 0, 0, 0
2064, 0, 735, 229, 417, 0, 0, 0
716, 0, 735, 229, 62, 0, 0, 0
716, 0, 2311, 4095, 62, 0, 0, 0
0, 0, 748, 4095, 418, 4095, 0, 0
0, 0, 2244, 0, 418, 4095, 720, 0
0, 0, 2244, 0, 418, 2193, 720, 0
0, 0, 2244, 4095, 416, 2193, 45, 0
0, 0, 105, 4095, 417, 493, 45, 0
0, 0, 105, 87, 417, 493, 83, 0
0, 0, 0, 0, 0, 439, 0, 0
0, 0, 0, 158, 0, 439, 33, 0
0, 0, 0, 4095, 329, 288, 63, 0
0, 0, 702, 0, 417, 420, 42, 0
87, 0, 934, 4095, 415, 983, 70, 0
4095, 879, 268, 4095, 378, 511, 171, 0
4095, 791, 1243, 48, 415, 351, 101, 0
4095, 791, 1243, 3750, 298, 297, 0, 0
1314, 791, 1243, 3750, 417, 0, 124, 0
1314, 0, 420, 0, 377, 3095, 124, 0
1314, 0, 420, 4095, 377, 3095, 125, 0
3995, 0, 328, 4095, 736, 320, 139, 0
1166, 0, 119, 166, 419, 944, 2863, 0
0, 0, 106, 179, 310, 446, 123, 0
0, 4095, 1046, 4095, 310, 247, 114, 0
4095, 4095, 1046, 4095, 415, 367, 37, 0
4095, 4095, 1182, 248, 415, 236, 0, 0
0, 0, 0, 156, 0, 0, 0, 0
0, 0, 166, 4095, 173, 413, 62, 0
0, 0, 110, 0, 416, 137, 65, 0
0, 0, 328, 20, 379, 4095, 368, 0
0, 0, 174, 96, 378, 425, 252, 0
560, 0, 328, 4095, 378, 425, 148, 0
0, 0, 328, 4095, 415, 727, 6, 0
0, 0, 326, 3191, 686, 362, 46, 0
0, 0, 326, 0, 419, 418, 236, 0
0, 0, 151, 99, 415, 4095, 11, 0
0, 33, 326, 2559, 415, 4095, 540, 0
0, 33, 326, 4095, 415, 4095, 283, 0
0, 0, 193, 4095, 415, 267, 241, 0
0, 0, 790, 4095, 679, 4095, 44, 0
0, 0, 1270, 4095, 2153, 528, 317, 0
0, 0, 1317, 1963, 416, 4095, 239, 0
0, 0, 327, 0, 110, 1425, 336, 0
3329, 0, 388, 16, 196, 1401, 60, 0
4095, 4095, 255, 0, 378, 933, 53, 0
0, 0, 0, 0, 0, 432, 0, 0
923, 0, 2366, 0, 0, 4095, 39, 0
923, 0, 2366, 0, 0, 4095, 3835, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1150, 4095, 0, 612, 65, 0
4095, 0, 365, 4095, 0, 333, 13, 0
4095, 0, 1952, 1088, 0, 1532, 94, 0
4095, 0, 437, 4095, 0, 451, 256, 0
4095, 0, 437, 3534, 0, 496, 112, 0
2659, 0, 437, 3534, 0, 208, 13, 0
2659, 0, 174, 0, 0, 208, 13, 0
2659, 0, 174, 4095, 0, 178, 289, 0
4095, 0, 174, 4095, 0, 178, 289, 0
4095, 262, 126, 0, 0, 4095, 87, 0
4095, 262, 126, 0, 0, 3045, 87, 0
3408, 262, 126, 0, 0, 3045, 1148, 0
3408, 262, 126, 0, 0, 2210, 1148, 0
2859, 0, 2367, 882, 0, 4095, 170, 0
0, 0, 274, 0, 0, 646, 0, 0
0, 0, 123, 4095, 378, 668, 83, 0
4095, 0, 2365, 4095, 0, 358, 23, 0
4095, 0, 1245, 694, 0, 647, 83, 0
4095, 0, 1245, 4095, 418, 1555, 128, 0
4095, 0, 317, 2800, 418, 4095, 89, 0
2634, 0, 317, 2800, 418, 4095, 145, 0
1557, 5, 163, 15, 0, 4095, 246, 0
1557, 0, 650, 15, 0, 3199, 246, 0
560, 0, 650, 183, 0, 608, 79, 0
1095, 0, 107, 0, 0, 536, 141, 0
1095, 4095, 107, 0, 0, 425, 16, 0
3367, 4095, 150, 715, 0, 625, 75, 0
3367, 1232, 150, 715, 0, 625, 75, 0
0, 0, 0, 423, 0, 0, 0, 0
4095, 0, 426, 84, 417, 580, 41, 0
4095, 4095, 426, 84, 417, 580, 41, 0
2479, 4095, 1156, 4095, 606, 2135, 80, 0
2479, 0, 1156, 4095, 606, 2135, 80, 0
2479, 0, 1475, 3794, 368, 350, 33, 0
2479, 0, 1475, 4095, 375, 591, 55, 0
4095, 0, 1475, 4095, 380, 591, 55, 0
4095, 0, 0, 4095, 3085, 467, 29, 0
4095, 0, 0, 2939, 3085, 592, 71, 0
4095, 718, 0, 4095, 380, 640, 61, 0
4095, 718, 0, 80, 417, 4095, 115, 0
0, 718, 0, 80, 3102, 4095, 530, 0
0, 0, 0, 80, 3102, 4095, 530, 0
0, 0, 0, 0, 382, 4095, 249, 0
0, 0, 0, 4095, 3107, 1835, 118, 0
4095, 0, 0, 4095, 1916, 1132, 115, 0
4095, 4095, 0, 4095, 1916, 1132, 115, 0
4095, 4095, 808, 4095, 1916, 1132, 115, 0
0, 0, 0, 0, 0, 268, 0, 0
0, 0, 0, 51, 356, 4095, 3583, 0
0, 0, 0, 0, 3071, 571, 1253, 0
0, 0, 0, 360, 176, 653, 207, 0
0, 0, 0, 658, 61, 4095, 166, 0
0, 0, 0, 4095, 2045, 385, 272, 0
0, 0, 0, 375, 0, 934, 201, 0
0, 0, 0, 375, 0, 4095, 195, 0
0, 0, 0, 4095, 0, 4095, 4095, 0
0, 0, 0, 4095, 0, 821, 4095, 0
0, 0, 0, 4095, 0, 821, 3209, 0
0, 0, 0, 4095, 0, 752, 273, 0
0, 0, 0, 953, 0, 913, 240, 0
0, 0, 0, 1363, 0, 1791, 240, 0
0, 0, 0, 1363, 0, 3088, 240, 0
0, 0, 0, 1363, 0, 586, 350, 0
0, 0, 0, 4095, 0, 586, 224, 0
0, 0, 0, 992, 1566, 738, 227, 0
0, 0, 0, 4095, 1608, 382, 26, 0
0, 0, 0, 0, 61, 306, 33, 0
0, 0, 0, 4095, 2559, 2139, 176, 0
0, 0, 0, 1788, 2559, 527, 95, 0
0, 0, 0, 560, 3083, 499, 77, 0
0, 0, 0, 3485, 1815, 435, 77, 0
0, 0, 0, 1062, 479, 1655, 160, 0
0, 0, 0, 402, 2825, 496, 70, 0
0, 0, 0, 0, 0, 463, 0, 0
0, 0, 0, 0, 1658, 1296, 203, 0
0, 0, 0, 0, 1658, 4095, 203, 0
0, 0, 0, 25, 3100, 2062, 239, 0
0, 0, 0, 4095, 3100, 2062, 123, 0
0, 0, 0, 1602, 95, 167, 0, 0
0, 0, 0, 1374, 0, 144, 0, 0
0, 0, 0, 2247, 307, 209, 41, 0
0, 0, 0, 4095, 330, 138, 771, 0
0, 0, 0, 1229, 0, 340, 0, 0
0, 0, 0, 1086, 0, 4095, 18, 0
0, 0, 0, 1055, 0, 816, 238, 0
0, 0, 0, 4095, 0, 1567, 144, 0
0, 0, 0, 810, 0, 391, 71, 0
0, 0, 0, 4095, 0, 369, 42, 0
0, 0, 0, 502, 0, 806, 208, 0
